TIMESTAMP,ContextTokens,GeneratedTokens
2023-11-16 18:20:18.4631210,1474,94
2023-11-16 18:20:19.0864260,1227,383
2023-11-16 18:20:19.7592910,1031,397
2023-11-16 18:20:20.3239240,4100,48
2023-11-16 18:20:20.8727030,983,373
2023-11-16 18:20:21.1160500,406,81
2023-11-16 18:20:21.3505950,181,257
2023-11-16 18:20:22.0810210,1029,418
2023-11-16 18:20:22.1391180,1144,395
2023-11-16 18:20:22.2685090,1151,407
2023-11-16 18:20:22.3538760,1017,386
2023-11-16 18:20:22.6661600,380,81
2023-11-16 18:20:23.2844960,1191,409
2023-11-16 18:20:23.6796730,1102,612
2023-11-16 18:20:23.8197090,1064,394
2023-11-16 18:20:24.3927920,981,400
2023-11-16 18:20:25.0644470,1033,406
2023-11-16 18:20:25.3916710,3411,64
2023-11-16 18:20:25.8672020,4138,84
2023-11-16 18:20:25.9262980,1115,413
2023-11-16 18:20:26.3237210,1143,393
2023-11-16 18:20:26.7886780,1024,419
2023-11-16 18:20:27.1132410,1083,399
2023-11-16 18:20:27.2208510,1046,438
2023-11-16 18:20:27.4263900,1317,192
2023-11-16 18:20:27.5539080,1036,538
2023-11-16 18:20:28.0849030,398,94
2023-11-16 18:20:28.4864800,1009,399
2023-11-16 18:20:28.5126140,403,94
2023-11-16 18:20:28.5860860,181,136
2023-11-16 18:20:28.9410330,1070,387
2023-11-16 18:20:29.1562380,1171,402
2023-11-16 18:20:29.8380930,1111,396
2023-11-16 18:20:30.0676770,1150,389
2023-11-16 18:20:30.2355240,1015,446
2023-11-16 18:20:30.7300090,1317,135
2023-11-16 18:20:30.7654820,1082,385
2023-11-16 18:20:31.6557520,1170,422
2023-11-16 18:20:31.7149760,1896,68
2023-11-16 18:20:32.6490870,1039,397
2023-11-16 18:20:32.6733710,2275,99
2023-11-16 18:20:33.3778690,1020,400
2023-11-16 18:20:33.4492620,1088,421
2023-11-16 18:20:33.5451830,420,112
2023-11-16 18:20:34.0320230,4087,103
2023-11-16 18:20:34.2763400,1119,395
2023-11-16 18:20:34.3760780,1191,409
2023-11-16 18:20:34.7920960,1054,411
2023-11-16 18:20:35.7195730,1046,399
2023-11-16 18:20:37.0169540,402,87
2023-11-16 18:20:37.2915950,1170,394
2023-11-16 18:20:37.3579310,375,67
2023-11-16 18:20:38.0756240,373,56
2023-11-16 18:20:38.4700320,1082,385
2023-11-16 18:20:38.8660090,1015,572
2023-11-16 18:20:39.4153060,1227,420
2023-11-16 18:20:39.7855750,1149,423
2023-11-16 18:20:40.2655980,1063,428
2023-11-16 18:20:40.3899500,1085,442
2023-11-16 18:20:40.9572200,4079,58
2023-11-16 18:20:41.3400880,421,77
2023-11-16 18:20:41.4875120,373,72
2023-11-16 18:20:41.5930450,1072,415
2023-11-16 18:20:42.0772050,1141,411
2023-11-16 18:20:42.7545860,405,90
2023-11-16 18:20:43.3275070,1057,439
2023-11-16 18:20:43.4727490,1094,376
2023-11-16 18:20:43.6674270,1148,614
2023-11-16 18:20:44.2751960,1106,434
2023-11-16 18:20:44.6185650,1226,407
2023-11-16 18:20:44.7324730,1082,391
2023-11-16 18:20:45.1763390,1018,390
2023-11-16 18:20:45.7775570,435,114
2023-11-16 18:20:46.3386010,1099,410
2023-11-16 18:20:46.5646040,1317,235
2023-11-16 18:20:46.8616090,1139,674
2023-11-16 18:20:47.1702840,1009,397
2023-11-16 18:20:47.6482630,1008,395
2023-11-16 18:20:48.0267190,1054,419
2023-11-16 18:20:48.7195220,1102,396
2023-11-16 18:20:48.9252620,1785,137
2023-11-16 18:20:49.4270620,1179,511
2023-11-16 18:20:49.6952900,1230,413
2023-11-16 18:20:49.9588990,1029,71
2023-11-16 18:20:50.2064450,1051,420
2023-11-16 18:20:50.7969260,1136,375
2023-11-16 18:20:50.9466450,4081,41
2023-11-16 18:20:51.3829570,1139,428
2023-11-16 18:20:51.7270790,1034,519
2023-11-16 18:20:51.8844910,181,246
2023-11-16 18:20:51.9668570,396,136
2023-11-16 18:20:52.6387480,1176,548
2023-11-16 18:20:52.8072430,1282,66
2023-11-16 18:20:53.3404130,390,96
2023-11-16 18:20:53.8674870,1025,591
2023-11-16 18:20:54.3053640,4083,37
2023-11-16 18:20:54.7913510,1209,522
2023-11-16 18:20:54.8040140,1314,202
2023-11-16 18:20:54.8306710,969,554
2023-11-16 18:20:55.1081440,403,91
2023-11-16 18:20:55.2564780,692,109
2023-11-16 18:20:55.9863710,1041,385
2023-11-16 18:20:56.4433020,857,117
2023-11-16 18:20:57.5215810,1036,394
2023-11-16 18:20:57.9351490,1313,148
2023-11-16 18:20:58.1640530,4076,39
2023-11-16 18:20:58.3151580,1314,218
2023-11-16 18:20:58.3785900,1013,439
2023-11-16 18:20:59.1404500,986,441
2023-11-16 18:20:59.2779780,3287,47
2023-11-16 18:20:59.5972010,1160,639
